Opmode; comp.;tech_ID;MITRE_ID;tech_name;tactic;platforms;CVSS_Exp;Impact;Detectability;Risk;Rating;Mitigations
Mode 1;Data Historian;IT-Tech-125;T1565.003;Runtime Data Manipulation;impact; ['Linux', 'macOS', 'Windows'];1,83457659;0,0;0,5;0,0;Low;['Restrict File and Directory Permissions', 'Network Segmentation'];
Mode 1;Data Historian;IT-Tech-126;T1565.002;Transmitted Data Manipulation;impact; ['Linux', 'macOS', 'Windows'];2,83525473;0,5081111114100002;1;1,44062443199076;Low;['Encrypt Sensitive Information'];
Mode 1;Data Historian;IT-Tech-127;T1565.001;Stored Data Manipulation;impact; ['Linux', 'macOS', 'Windows'];1,83457659;0,5081111114100002;0,5;0,4660843750558341;Low;['Remote Data Storage', 'Restrict File and Directory Permissions', 'Encrypt Sensitive Information'];
Mode 1;Data Historian;IT-Tech-128;T1565;Data Manipulation;impact; ['Linux', 'macOS', 'Windows'];2,83525473;0,5081111114100002;0,5;0,72031221599538;Low;['Restrict File and Directory Permissions', 'Network Segmentation', 'Remote Data Storage', 'Encrypt Sensitive Information'];
Mode 1;Data Historian;IT-Tech-129;T1564.001;Hidden Files and Directories;defense-evasion; ['Windows', 'macOS', 'Linux'];1,83457659;0,0;1;0,0;Low;[];
Mode 1;Data Historian;IT-Tech-130;T1564;Hide Artifacts;defense-evasion; ['Linux', 'macOS', 'Windows'];2,515145325;0,0;1;0,0;Low;[];
Mode 1;Data Historian;IT-Tech-131;T1563.002;RDP Hijacking;lateral-movement; ['Windows'];0,900610326;0,0;0,5;0,0;Low;['User Account Management', 'Disable or Remove Feature or Program', 'Audit', 'Network Segmentation', 'Operating System Configuration', 'Privileged Account Management', 'Limit Access to Resource Over Network'];
Mode 1;Data Historian;IT-Tech-132;T1563;Remote Service Session Hijacking;lateral-movement; ['Linux', 'macOS', 'Windows'];1,234707705;0,0;0,5;0,0;Low;['Disable or Remove Feature or Program', 'Network Segmentation', 'Privileged Account Management', 'User Account Management'];
Mode 1;Data Historian;IT-Tech-133;T1518.001;Security Software Discovery;discovery; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure', 'Office 365', 'Azure AD', 'SaaS'];1,83457659;0,5081111114100002;1;0,9321687501116682;Low;[];
Mode 1;Data Historian;IT-Tech-134;T1069.002;Domain Groups;discovery; ['Linux', 'macOS', 'Windows'];1,83457659;0,5081111114100002;1;0,9321687501116682;Low;[];
Mode 1;Data Historian;IT-Tech-135;T1087.003;Email Account;discovery; ['Windows', 'Office 365'];1,83457659;0,5081111114100002;1;0,9321687501116682;Low;[];
Mode 1;Data Historian;IT-Tech-136;T1087.002;Domain Account;discovery; ['Linux', 'macOS', 'Windows'];1,83457659;0,5081111114100002;0,5;0,4660843750558341;Low;['Operating System Configuration', 'Network Segmentation', 'Multi-factor Authentication', 'Privileged Account Management'];
Mode 1;Data Historian;IT-Tech-137;T1087.001;Local Account;discovery; ['Linux', 'macOS', 'Windows'];1,83457659;0,5081111114100002;0,5;0,4660843750558341;Low;['Operating System Configuration', 'Multi-factor Authentication', 'Privileged Account Management'];
Mode 1;Data Historian;IT-Tech-138;T1553.004;Install Root Certificate;defense-evasion; ['Linux', 'macOS', 'Windows'];1,338161748;0,0;1;0,0;Low;['Software Configuration', 'Operating System Configuration'];
Mode 1;Data Historian;IT-Tech-139;T1562.004;Disable or Modify System Firewall;defense-evasion; ['Linux', 'macOS', 'Windows'];2,515145325;0,0;0,5;0,0;Low;['Restrict File and Directory Permissions', 'Restrict Registry Permissions', 'User Account Management'];
Mode 1;Data Historian;IT-Tech-140;T1562.003;Impair Command History Logging;defense-evasion; ['Linux', 'macOS', 'Windows'];1,83457659;0,0;1;0,0;Low;['Environment Variable Permissions', 'Operating System Configuration'];
Mode 1;Data Historian;IT-Tech-141;T1562.002;Disable Windows Event Logging;defense-evasion; ['Windows'];0,798928515;0,0;0,5;0,0;Low;['Restrict File and Directory Permissions', 'Restrict Registry Permissions', 'User Account Management', 'Audit'];
Mode 1;Data Historian;IT-Tech-142;T1562.001;Disable or Modify Tools;defense-evasion; ['Windows', 'macOS', 'Linux'];1,83457659;0,0;0,5;0,0;Low;['Restrict File and Directory Permissions', 'Restrict Registry Permissions', 'User Account Management'];
Mode 1;Data Historian;IT-Tech-143;T1562;Impair Defenses;defense-evasion; ['Linux', 'Windows', 'macOS', 'AWS', 'GCP', 'Azure'];1,83457659;0,0;0,5;0,0;Low;['Restrict File and Directory Permissions', 'Restrict Registry Permissions', 'User Account Management'];
Mode 1;Data Historian;IT-Tech-144;T1003.004;LSA Secrets;credential-access; ['Windows'];0,798928515;0,5081111114100002;0,55;0,22326945063158507;Low;['Privileged Account Management', 'Password Policies', 'User Training'];
Mode 1;Data Historian;IT-Tech-145;T1003.005;Cached Domain Credentials;credential-access; ['Windows'];0,798928515;0,5081111114100002;0,55;0,22326945063158507;Low;['Active Directory Configuration', 'Operating System Configuration', 'User Training', 'Privileged Account Management', 'Password Policies'];
Mode 1;Data Historian;IT-Tech-146;T1561.002;Disk Structure Wipe;impact; ['Linux', 'macOS', 'Windows'];1,83457659;0,5081111114100002;0,5;0,4660843750558341;Low;['Data Backup'];
Mode 1;Data Historian;IT-Tech-147;T1561.001;Disk Content Wipe;impact; ['Linux', 'macOS', 'Windows'];1,83457659;0,5081111114100002;0,5;0,4660843750558341;Low;['Data Backup'];
Mode 1;Data Historian;IT-Tech-148;T1561;Disk Wipe;impact; ['Linux', 'macOS', 'Windows'];1,83457659;0,5081111114100002;0,5;0,4660843750558341;Low;['Data Backup'];
Mode 1;Data Historian;IT-Tech-149;T1560.003;Archive via Custom Method;collection; ['Linux', 'macOS', 'Windows'];2,515145325;0,0;1;0,0;Low;[];
Mode 1;Data Historian;IT-Tech-150;T1560.002;Archive via Library;collection; ['Linux', 'macOS', 'Windows'];2,515145325;0,0;1;0,0;Low;[];
Mode 1;Data Historian;IT-Tech-151;T1560.001;Archive via Utility;collection; ['Linux', 'macOS', 'Windows'];2,515145325;0,0;0,5;0,0;Low;['Audit'];
Mode 1;Data Historian;IT-Tech-152;T1560;Archive Collected Data;collection; ['Linux', 'macOS', 'Windows'];2,515145325;0,0;0,5;0,0;Low;['Audit'];
Mode 1;Data Historian;IT-Tech-153;T1499.004;Application or System Exploitation;impact; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure', 'Office 365', 'Azure AD', 'SaaS'];2,515145325;0,5081111114100002;0,6;0,7667839718660497;Low;['Filter Network Traffic'];
Mode 1;Data Historian;IT-Tech-154;T1499.003;Application Exhaustion Flood;impact; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure', 'Office 365', 'Azure AD', 'SaaS'];2,515145325;0,0;0,6;0,0;Low;['Endpoint Denial of Service Mitigation', 'Filter Network Traffic'];
Mode 1;Data Historian;IT-Tech-155;T1499.002;Service Exhaustion Flood;impact; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure', 'Office 365', 'Azure AD', 'SaaS'];3,887042775;0,0;0,6;0,0;Low;['Endpoint Denial of Service Mitigation', 'Filter Network Traffic'];
Mode 1;Data Historian;IT-Tech-156;T1499.001;OS Exhaustion Flood;impact; ['Linux', 'macOS', 'Windows'];3,887042775;0,0;0,6;0,0;Low;['Endpoint Denial of Service Mitigation', 'Filter Network Traffic'];
Mode 1;Data Historian;IT-Tech-157;T1491.002;External Defacement;impact; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure'];3,887042775;0,0;0,5;0,0;Low;['Data Backup'];
Mode 1;Data Historian;IT-Tech-158;T1491.001;Internal Defacement;impact; ['Linux', 'macOS', 'Windows'];3,887042775;0,0;0,5;0,0;Low;['Defacement Mitigation', 'Data Backup'];
Mode 1;Data Historian;IT-Tech-159;T1114.003;Email Forwarding Rule;collection; ['Office 365', 'Windows'];1,83457659;0,0;0,5;0,0;Low;['Encrypt Sensitive Information', 'Audit', 'Disable or Remove Feature or Program'];
Mode 1;Data Historian;IT-Tech-160;T1114.002;Remote Email Collection;collection; ['Office 365', 'Windows'];3,887042775;0,0;1;0,0;Low;['Encrypt Sensitive Information', 'Multi-factor Authentication'];
Mode 1;Data Historian;IT-Tech-161;T1114.001;Local Email Collection;collection; ['Windows'];1,83457659;0,0;1;0,0;Low;['Encrypt Sensitive Information'];
Mode 1;Data Historian;IT-Tech-162;T1134.005;SID-History Injection;defense-evasion; ['Windows'];0,798928515;0,0;1;0,0;Low;['Active Directory Configuration'];
Mode 1;Data Historian;IT-Tech-163;T1134.005;SID-History Injection;privilege-escalation; ['Windows'];0,798928515;0,0747222222222222;1;0,05969771403749998;Low;['Active Directory Configuration'];
Mode 1;Data Historian;IT-Tech-164;T1134.004;Parent PID Spoofing;defense-evasion; ['Windows'];1,83457659;0,0;1;0,0;Low;[];
Mode 1;Data Historian;IT-Tech-165;T1134.004;Parent PID Spoofing;privilege-escalation; ['Windows'];1,83457659;0,0747222222222222;1;0,13708363964166662;Low;[];
Mode 1;Data Historian;IT-Tech-166;T1134.003;Make and Impersonate Token;defense-evasion; ['Windows'];1,83457659;0,0;0,5;0,0;Low;['Privileged Account Management', 'User Account Management'];
Mode 1;Data Historian;IT-Tech-167;T1134.003;Make and Impersonate Token;privilege-escalation; ['Windows'];1,83457659;0,0747222222222222;0,5;0,06854181982083331;Low;['Privileged Account Management', 'User Account Management'];
Mode 1;Data Historian;IT-Tech-168;T1134.002;Create Process with Token;defense-evasion; ['Windows'];2,515145325;0,0;0,5;0,0;Low;['Privileged Account Management', 'User Account Management'];
Mode 1;Data Historian;IT-Tech-169;T1134.002;Create Process with Token;privilege-escalation; ['Windows'];2,515145325;0,0747222222222222;0,5;0,09396862394791665;Low;['Privileged Account Management', 'User Account Management'];
Mode 1;Data Historian;IT-Tech-170;T1134.001;Token Impersonation/Theft;defense-evasion; ['Windows'];2,515145325;0,0;0,5;0,0;Low;['Privileged Account Management', 'User Account Management'];
Mode 1;Data Historian;IT-Tech-171;T1134.001;Token Impersonation/Theft;privilege-escalation; ['Windows'];2,515145325;0,0747222222222222;0,5;0,09396862394791665;Low;['Privileged Account Management', 'User Account Management'];
Mode 1;Data Historian;IT-Tech-172;T1213.002;Sharepoint;collection; ['Windows', 'Office 365'];1,83457659;0,0;0,55;0,0;Low;['Audit', 'User Account Management', 'User Training'];
Mode 1;Data Historian;IT-Tech-173;T1555.003;Credentials from Web Browsers;credential-access; ['Linux', 'macOS', 'Windows'];1,83457659;0,5081111114100002;0,5;0,4660843750558341;Low;['Password Policies'];
Mode 1;Data Historian;IT-Tech-174;T1559.002;Dynamic Data Exchange;execution; ['Windows'];1,83457659;0,0;0,5;0,0;Low;['Disable or Remove Feature or Program', 'Application Isolation and Sandboxing', 'Behavior Prevention on Endpoint', 'Software Configuration'];
Mode 1;Data Historian;IT-Tech-175;T1559.001;Component Object Model;execution; ['Windows'];2,515145325;0,0;0,5;0,0;Low;['Privileged Account Management', 'Application Isolation and Sandboxing'];
Mode 1;Data Historian;IT-Tech-176;T1559;Inter-Process Communication;execution; ['Windows'];1,83457659;0,0;0,5;0,0;Low;['Behavior Prevention on Endpoint', 'Disable or Remove Feature or Program', 'Software Configuration', 'Application Isolation and Sandboxing', 'Privileged Account Management'];
Mode 1;Data Historian;IT-Tech-177;T1558.002;Silver Ticket;credential-access; ['Windows'];1,83457659;0,5081111114100002;0,5;0,4660843750558341;Low;['Encrypt Sensitive Information', 'Privileged Account Management', 'Password Policies'];
Mode 1;Data Historian;IT-Tech-178;T1558.001;Golden Ticket;credential-access; ['Windows'];1,83457659;0,5081111114100002;0,5;0,4660843750558341;Low;['Privileged Account Management', 'Active Directory Configuration'];
Mode 1;Data Historian;IT-Tech-179;T1558;Steal or Forge Kerberos Tickets;credential-access; ['Windows'];2,83525473;0,5081111114100002;0,5;0,72031221599538;Low;['Encrypt Sensitive Information', 'Privileged Account Management', 'Active Directory Configuration', 'Password Policies'];
Mode 1;Data Historian;IT-Tech-180;T1557.001;LLMNR/NBT-NS Poisoning and SMB Relay;credential-access; ['Windows'];2,83525473;0,5081111114100002;0,6;0,864374659194456;Low;['Disable or Remove Feature or Program', 'Network Segmentation', 'Filter Network Traffic', 'Network Intrusion Prevention'];
Mode 1;Data Historian;IT-Tech-181;T1557.001;LLMNR/NBT-NS Poisoning and SMB Relay;collection; ['Windows'];2,83525473;0,0;0,6;0,0;Low;['Disable or Remove Feature or Program', 'Network Segmentation', 'Filter Network Traffic', 'Network Intrusion Prevention'];
Mode 1;Data Historian;IT-Tech-182;T1557;Adversary-in-the-Middle;credential-access; ['Windows', 'macOS', 'Linux'];2,83525473;0,5081111114100002;0,6;0,864374659194456;Low;['Encrypt Sensitive Information', 'Disable or Remove Feature or Program', 'Filter Network Traffic', 'Network Intrusion Prevention', 'Network Segmentation', 'User Training', 'Limit Access to Resource Over Network'];
Mode 1;Data Historian;IT-Tech-183;T1557;Adversary-in-the-Middle;collection; ['Windows', 'macOS', 'Linux'];2,83525473;0,0;0,6;0,0;Low;['Encrypt Sensitive Information', 'Disable or Remove Feature or Program', 'Filter Network Traffic', 'Network Intrusion Prevention', 'Network Segmentation', 'User Training', 'Limit Access to Resource Over Network'];
Mode 1;Data Historian;IT-Tech-184;T1556.002;Password Filter DLL;credential-access; ['Windows'];0,798928515;0,5081111114100002;1;0,405944455693791;Low;['Operating System Configuration'];
Mode 1;Data Historian;IT-Tech-185;T1556.002;Password Filter DLL;defense-evasion; ['Windows'];0,798928515;0,0;1;0,0;Low;['Operating System Configuration'];
Mode 1;Data Historian;IT-Tech-186;T1556.001;Domain Controller Authentication;credential-access; ['Windows'];0,798928515;0,5081111114100002;0,5;0,2029722278468955;Low;['Multi-factor Authentication', 'Privileged Process Integrity', 'Privileged Account Management'];
Mode 1;Data Historian;IT-Tech-187;T1556.001;Domain Controller Authentication;defense-evasion; ['Windows'];0,798928515;0,0;0,5;0,0;Low;['Multi-factor Authentication', 'Privileged Process Integrity', 'Privileged Account Management'];
Mode 1;Data Historian;IT-Tech-188;T1556;Modify Authentication Process;credential-access; ['Windows', 'Linux', 'macOS', 'Network'];2,515145325;0,5081111114100002;0,5;0,6389866432217082;Low;['Multi-factor Authentication', 'Privileged Process Integrity', 'Operating System Configuration', 'Restrict File and Directory Permissions', 'Privileged Account Management'];
Mode 1;Data Historian;IT-Tech-189;T1556;Modify Authentication Process;defense-evasion; ['Windows', 'Linux', 'macOS', 'Network'];2,515145325;0,0;0,5;0,0;Low;['Multi-factor Authentication', 'Privileged Process Integrity', 'Operating System Configuration', 'Restrict File and Directory Permissions', 'Privileged Account Management'];
Mode 1;Data Historian;IT-Tech-190;T1056.004;Credential API Hooking;collection; ['Windows'];0,798928515;0,0;1;0,0;Low;[];
Mode 1;Data Historian;IT-Tech-191;T1056.004;Credential API Hooking;credential-access; ['Windows'];0,798928515;0,5081111114100002;1;0,405944455693791;Low;[];
Mode 1;Data Historian;IT-Tech-192;T1056.003;Web Portal Capture;collection; ['Linux', 'macOS', 'Windows'];2,515145325;0,0;0,5;0,0;Low;['Privileged Account Management'];
Mode 1;Data Historian;IT-Tech-193;T1056.003;Web Portal Capture;credential-access; ['Linux', 'macOS', 'Windows'];2,515145325;0,5081111114100002;0,5;0,6389866432217082;Low;['Privileged Account Management'];
Mode 1;Data Historian;IT-Tech-194;T1056.002;GUI Input Capture;collection; ['macOS', 'Windows'];1,338161748;0,0;0,55;0,0;Low;['User Training'];
Mode 1;Data Historian;IT-Tech-195;T1056.002;GUI Input Capture;credential-access; ['macOS', 'Windows'];1,338161748;0,5081111114100002;0,55;0,3739641691624458;Low;['User Training'];
Mode 1;Data Historian;IT-Tech-196;T1056.001;Keylogging;collection; ['Windows', 'macOS', 'Linux', 'Network'];2,83525473;0,0;1;0,0;Low;[];
Mode 1;Data Historian;IT-Tech-197;T1056.001;Keylogging;credential-access; ['Windows', 'macOS', 'Linux', 'Network'];2,83525473;0,5081111114100002;1;1,44062443199076;Low;[];
Mode 1;Data Historian;IT-Tech-198;T1555;Credentials from Password Stores;credential-access; ['Linux', 'macOS', 'Windows'];0,798928515;0,5081111114100002;0,5;0,2029722278468955;Low;['Password Policies'];
Mode 1;Data Historian;IT-Tech-199;T1003.006;DCSync;credential-access; ['Windows'];0,798928515;0,5081111114100002;0,5;0,2029722278468955;Low;['Privileged Account Management', 'Active Directory Configuration', 'Password Policies'];
Mode 1;Data Historian;IT-Tech-200;T1558.003;Kerberoasting;credential-access; ['Windows'];2,515145325;0,5081111114100002;0,5;0,6389866432217082;Low;['Encrypt Sensitive Information', 'Privileged Account Management', 'Password Policies'];
Mode 1;Data Historian;IT-Tech-201;T1552.006;Group Policy Preferences;credential-access; ['Windows'];1,83457659;0,5081111114100002;0,5;0,4660843750558341;Low;['Audit', 'Active Directory Configuration', 'Update Software'];
Mode 1;Data Historian;IT-Tech-202;T1003.003;NTDS;credential-access; ['Windows'];0,798928515;0,5081111114100002;0,55;0,22326945063158507;Low;['Encrypt Sensitive Information', 'Privileged Account Management', 'Password Policies', 'User Training'];
Mode 1;Data Historian;IT-Tech-203;T1003.002;Security Account Manager;credential-access; ['Windows'];0,798928515;0,5081111114100002;0,55;0,22326945063158507;Low;['Operating System Configuration', 'Privileged Account Management', 'Password Policies', 'User Training'];
Mode 1;Data Historian;IT-Tech-204;T1003.001;LSASS Memory;credential-access; ['Windows'];0,798928515;0,5081111114100002;0,55;0,22326945063158507;Low;['Credential Access Protection', 'Behavior Prevention on Endpoint', 'Privileged Process Integrity', 'Operating System Configuration', 'User Training', 'Privileged Account Management', 'Password Policies'];
Mode 1;Data Historian;IT-Tech-205;T1110.004;Credential Stuffing;credential-access; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure', 'Office 365', 'Azure AD', 'SaaS'];1,83457659;0,5081111114100002;0,5;0,4660843750558341;Low;['User Account Management', 'Multi-factor Authentication', 'Account Use Policies', 'Password Policies'];
Mode 1;Data Historian;IT-Tech-206;T1110.003;Password Spraying;credential-access; ['Linux', 'macOS', 'Windows', 'AWS', 'GCP', 'Azure', 'Office 365', 'Azure AD', 'SaaS'];1,83457659;0,5081111114100002;0,5;0,4660843750558341;Low;['Multi-factor Authentication', 'Account Use Policies', 'Password Policies'];
Mode 1;Data Historian;IT-Tech-207;T1110.002;Password Cracking;credential-access; ['Linux', 'macOS', 'Windows', 'Office 365', 'Azure AD'];1,83457659;0,5081111114100002;0,5;0,4660843750558341;Low;['Multi-factor Authentication', 'Password Policies'];
Mode 1;Data Historian;IT-Tech-208;T1110.001;Password Guessing;credential-access; ['Linux', 'macOS', 'Windows', 'Office 365', 'GCP', 'Azure AD', 'AWS', 'Azure', 'SaaS'];1,83457659;0,5081111114100002;0,5;0,4660843750558341;Low;['Multi-factor Authentication', 'Account Use Policies', 'Password Policies'];
